Customer ID,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
2302-ANTDP,Q3,1,Churned,Yes,1,67,5915,Competitor,Competitor offered more data
5233-GEEAX,Q3,1,Churned,Yes,1,85,5971,Competitor,Competitor had better devices
7137-RYLPP,Q3,2,Churned,Yes,1,86,4712,Competitor,Competitor offered higher download speeds
3957-LXOLK,Q3,1,Churned,Yes,1,83,5030,Competitor,Competitor offered more data
5281-BUZGT,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor made better offer
2718-GAXQD,Q3,1,Churned,Yes,1,92,4797,Competitor,Competitor made better offer
3217-FZDMN,Q3,1,Churned,Yes,1,83,3676,Competitor,Competitor had better devices
7480-QNVZJ,Q3,3,Churned,Yes,1,73,4287,Dissatisfaction,Network reliability
7124-UGSUR,Q3,1,Churned,Yes,1,84,4412,Competitor,Competitor had better devices
1862-SKORY,Q3,3,Churned,Yes,1,91,2296,Competitor,Competitor offered higher download speeds
4816-JBHOV,Q3,1,Churned,Yes,1,91,4618,Competitor,Competitor offered more data
3247-ZVOUO,Q3,1,Churned,Yes,1,81,3336,Attitude,Attitude of support person
1268-ASBGA,Q3,2,Churned,Yes,1,66,5769,Dissatisfaction,Limited range of services
4713-LZDRV,Q3,3,Churned,Yes,1,94,4322,Price,Long distance charges
4325-NFSKC,Q3,1,Churned,Yes,1,87,2373,Price,Extra data charges
6502-HCJTI,Q3,1,Churned,Yes,1,75,3591,Attitude,Attitude of service provider
8258-GSTJK,Q3,1,Churned,Yes,1,96,3128,Competitor,Competitor had better devices
2995-UPRYS,Q3,3,Churned,Yes,1,69,5098,Other,Moved
6686-YPGHK,Q3,3,Churned,Yes,1,68,3645,Other,Moved
8020-BWHYL,Q3,3,Churned,Yes,1,91,4526,Competitor,Competitor offered more data
6892-XPFPU,Q3,1,Churned,Yes,1,80,2104,Competitor,Competitor offered higher download speeds
8010-EZLOU,Q3,1,Churned,Yes,1,76,4958,Competitor,Competitor offered higher download speeds
8062-YBDOE,Q3,2,Churned,Yes,1,78,5844,Other,Don't know
3672-YITQD,Q3,1,Churned,Yes,1,79,2987,Competitor,Competitor made better offer
8988-ECPJR,Q3,1,Churned,Yes,1,66,3980,Dissatisfaction,Product dissatisfaction
3776-EKTKM,Q3,3,Churned,Yes,1,96,5303,Dissatisfaction,Service dissatisfaction
0643-OKLRP,Q3,1,Churned,Yes,1,95,5915,Dissatisfaction,Network reliability
9381-NDKME,Q3,1,Churned,Yes,1,85,3843,Dissatisfaction,Limited range of services
8327-LZKAS,Q3,2,Churned,Yes,1,93,4423,Dissatisfaction,Service dissatisfaction
1075-BGWOH,Q3,2,Churned,Yes,1,87,3392,Attitude,Attitude of support person
8485-GJCDN,Q3,3,Churned,Yes,1,74,3368,Competitor,Competitor made better offer
6029-WTIPC,Q3,1,Churned,Yes,1,87,4424,Competitor,Competitor made better offer
3317-HRTNN,Q3,3,Churned,Yes,1,73,3561,Competitor,Competitor made better offer
5569-OUICF,Q3,3,Churned,Yes,1,68,4994,Competitor,Competitor made better offer
5747-PMBSQ,Q3,1,Churned,Yes,1,77,2415,Competitor,Competitor made better offer
2982-IHMFT,Q3,3,Churned,Yes,1,67,4291,Competitor,Competitor made better offer
5143-EGQFK,Q3,2,Churned,Yes,1,89,5702,Other,Don't know
6168-WFVVF,Q3,3,Churned,Yes,1,91,5165,Competitor,Competitor made better offer
7450-NWRTR,Q3,3,Churned,Yes,1,91,2819,Competitor,Competitor made better offer
6005-OBZPH,Q3,1,Churned,Yes,1,89,4074,Other,Don't know
7932-WPTDS,Q3,1,Churned,Yes,1,73,5377,Competitor,Competitor made better offer
7000-WCEVQ,Q3,1,Churned,Yes,1,85,3866,Price,Long distance charges
5959-BELXA,Q3,2,Churned,Yes,1,79,2246,Price,Price too high
2506-TNFCO,Q3,2,Churned,Yes,1,67,5948,Dissatisfaction,Network reliability
6060-DRTNL,Q3,1,Churned,Yes,1,74,3305,Competitor,Competitor had better devices
8473-VUVJN,Q3,3,Churned,Yes,1,86,5443,Attitude,Attitude of service provider
0196-VULGZ,Q3,3,Churned,Yes,1,77,5721,Other,Deceased
1976-CFOCS,Q3,1,Churned,Yes,1,67,4531,Competitor,Competitor had better devices
4631-OACRM,Q3,1,Churned,Yes,1,74,3621,Competitor,Competitor offered higher download speeds
3755-JBMNH,Q3,1,Churned,Yes,1,86,3327,Competitor,Competitor offered more data
6345-ULYRW,Q3,3,Churned,Yes,1,91,2674,Competitor,Competitor made better offer
0013-EXCHZ,Q3,1,Churned,Yes,1,68,3464,Dissatisfaction,Network reliability
5550-VFRLC,Q3,1,Churned,Yes,1,68,5056,Dissatisfaction,Limited range of services
2657-ALMWY,Q3,3,Churned,Yes,1,75,4316,Price,Price too high
6284-AHOOQ,Q3,1,Churned,Yes,1,71,5014,Other,Don't know
2460-FPSYH,Q3,1,Churned,Yes,1,90,4272,Attitude,Attitude of support person
5028-HTLJB,Q3,1,Churned,Yes,1,91,3491,Price,Long distance charges
0875-CABNR,Q3,3,Churned,Yes,1,94,3320,Attitude,Attitude of support person
6982-UQZLY,Q3,3,Churned,Yes,1,90,3817,Attitude,Attitude of support person
0193-ESZXP,Q3,1,Churned,Yes,1,91,5067,Attitude,Attitude of support person
4369-HTUIF,Q3,2,Churned,Yes,1,90,5831,Attitude,Attitude of service provider
5287-QWLKY,Q3,1,Churned,Yes,1,66,5725,Attitude,Attitude of support person
1891-UAWWU,Q3,1,Churned,Yes,1,87,2312,Competitor,Competitor had better devices
3096-JRDSO,Q3,1,Churned,Yes,1,75,3444,Competitor,Competitor made better offer
2398-YPMUR,Q3,2,Churned,Yes,1,85,5101,Other,Poor expertise of online support
1265-XTECC,Q3,1,Churned,Yes,1,86,5957,Attitude,Attitude of service provider
4871-JTKJF,Q3,3,Churned,Yes,1,82,4741,Attitude,Attitude of service provider
1415-YFWLT,Q3,1,Churned,Yes,1,85,3067,Competitor,Competitor had better devices
3500-RMZLT,Q3,1,Churned,Yes,1,72,2933,Attitude,Attitude of support person
2642-DTVCO,Q3,3,Churned,Yes,1,74,5095,Attitude,Attitude of service provider
1363-TXLSL,Q3,1,Churned,Yes,1,91,4962,Competitor,Competitor had better devices
7136-RVDTZ,Q3,2,Churned,Yes,1,90,5824,Attitude,Attitude of service provider
6927-WTFIV,Q3,2,Churned,Yes,1,91,3684,Attitude,Attitude of service provider
3398-ZOUAA,Q3,2,Churned,Yes,1,67,3853,Attitude,Attitude of support person
4844-JJWUY,Q3,1,Churned,Yes,1,82,5359,Competitor,Competitor made better offer
4785-QRJHC,Q3,3,Churned,Yes,1,80,4011,Competitor,Competitor offered higher download speeds
1965-AKTSX,Q3,1,Churned,Yes,1,88,5203,Competitor,Competitor made better offer
7248-VZQLC,Q3,1,Churned,Yes,1,72,4661,Price,Price too high
0011-IGKFF,Q3,1,Churned,Yes,1,91,3714,Dissatisfaction,Product dissatisfaction
6496-SLWHQ,Q3,3,Churned,Yes,1,87,5960,Attitude,Attitude of support person
9912-GVSEQ,Q3,2,Churned,Yes,1,86,2591,Dissatisfaction,Network reliability
5383-MMTWC,Q3,3,Churned,Yes,1,91,4819,Dissatisfaction,Limited range of services
6877-LGWXO,Q3,3,Churned,Yes,1,84,3521,Attitude,Attitude of support person
5167-GBFRE,Q3,3,Churned,Yes,1,72,4694,Other,Poor expertise of online support
1324-NLTJE,Q3,1,Churned,Yes,1,94,3167,Other,Don't know
5567-WSELE,Q3,1,Churned,Yes,1,87,3019,Competitor,Competitor had better devices
6646-VRFOL,Q3,1,Churned,Yes,1,87,5860,Competitor,Competitor had better devices
9090-SGQXL,Q3,3,Churned,Yes,1,79,6284,Competitor,Competitor offered more data
6595-YGXIT,Q3,2,Churned,Yes,1,91,3878,Competitor,Competitor made better offer
9835-ZIITK,Q3,1,Churned,Yes,1,74,4281,Competitor,Competitor made better offer
5649-TJHOV,Q3,1,Churned,Yes,1,93,4564,Dissatisfaction,Product dissatisfaction
9253-QXKBE,Q3,1,Churned,Yes,1,71,2233,Competitor,Competitor had better devices
8775-LHDJH,Q3,2,Churned,Yes,1,93,2905,Other,Don't know
3097-NQYSN,Q3,1,Churned,Yes,1,78,5204,Competitor,Competitor had better devices
3565-UNOCC,Q3,1,Churned,Yes,1,82,3179,Competitor,Competitor offered higher download speeds
9190-MFJLN,Q3,1,Churned,Yes,1,68,2851,Competitor,Competitor had better devices
1095-JUDTC,Q3,2,Churned,Yes,1,65,5214,Competitor,Competitor offered higher download speeds
5385-SUIRI,Q3,1,Churned,Yes,1,68,5648,Competitor,Competitor offered higher download speeds
6328-ZPBGN,Q3,2,Churned,Yes,1,71,4074,Price,Extra data charges
2856-NNASM,Q3,1,Churned,Yes,1,73,3802,Dissatisfaction,Network reliability
6769-DYBQN,Q3,1,Churned,Yes,1,71,2097,Attitude,Attitude of support person
2446-BEGGB,Q3,3,Churned,Yes,1,83,3330,Attitude,Attitude of support person
1496-GGSUK,Q3,1,Churned,Yes,1,83,4095,Attitude,Attitude of service provider
3296-SILRA,Q3,2,Churned,Yes,1,89,2426,Attitude,Attitude of support person
5180-UCIIQ,Q3,1,Churned,Yes,1,75,2061,Other,Moved
1977-STDKI,Q3,1,Churned,Yes,1,76,4116,Competitor,Competitor offered more data
5813-UECBU,Q3,2,Churned,Yes,1,79,2583,Competitor,Competitor made better offer
4342-HENTK,Q3,1,Churned,Yes,1,74,2189,Competitor,Competitor had better devices
1597-LHYNC,Q3,1,Churned,Yes,1,90,4232,Price,Price too high
8651-ENBZX,Q3,3,Churned,Yes,1,78,5507,Price,Long distance charges
9286-DOJGF,Q3,1,Churned,Yes,1,82,5165,Dissatisfaction,Product dissatisfaction
9661-MHUMO,Q3,3,Churned,Yes,1,84,4478,Dissatisfaction,Service dissatisfaction
8884-ADFVN,Q3,1,Churned,Yes,1,74,2016,Other,Don't know
2720-WGKHP,Q3,1,Churned,Yes,1,93,5569,Other,Don't know
9776-CLUJA,Q3,1,Churned,Yes,1,96,5748,Competitor,Competitor offered more data
3551-HUAZH,Q3,2,Churned,Yes,1,89,3429,Price,Price too high
8634-MPHTR,Q3,1,Churned,Yes,1,91,5166,Attitude,Attitude of support person
2474-BRUCM,Q3,1,Churned,Yes,1,84,2837,Other,Don't know
0616-ATFGB,Q3,1,Churned,Yes,1,95,2119,Competitor,Competitor had better devices
7235-NXZCP,Q3,2,Churned,Yes,1,84,5378,Competitor,Competitor made better offer
6661-HBGWL,Q3,1,Churned,Yes,1,79,2984,Dissatisfaction,Network reliability
9317-WZPGV,Q3,3,Churned,Yes,1,77,4038,Price,Extra data charges
3621-CEOVK,Q3,1,Churned,Yes,1,90,3369,Dissatisfaction,Service dissatisfaction
7632-MNYOY,Q3,3,Churned,Yes,1,93,4389,Attitude,Attitude of service provider
9248-OJYKK,Q3,3,Churned,Yes,1,95,3763,Competitor,Competitor made better offer
3398-FSHON,Q3,2,Churned,Yes,1,94,4703,Competitor,Competitor made better offer
3319-DWOEP,Q3,3,Churned,Yes,1,90,5750,Competitor,Competitor made better offer
0818-OCPZO,Q3,3,Churned,Yes,1,83,2571,Competitor,Competitor offered more data
1389-CXMLU,Q3,2,Churned,Yes,1,91,2194,Competitor,Competitor made better offer
5561-NWEVX,Q3,3,Churned,Yes,1,67,4225,Price,Price too high
2272-QAGFO,Q3,3,Churned,Yes,1,71,5342,Dissatisfaction,Service dissatisfaction
3768-NLUBH,Q3,1,Churned,Yes,1,74,5247,Dissatisfaction,Network reliability
7359-SSBJK,Q3,1,Churned,Yes,1,89,6080,Price,Lack of affordable download/upload speed
0685-MLYYM,Q3,2,Churned,Yes,1,96,4407,Price,Long distance charges
7957-RYHQD,Q3,1,Churned,Yes,1,94,3207,Price,Price too high
6230-BSUXY,Q3,2,Churned,Yes,1,93,2650,Dissatisfaction,Network reliability
3990-QYKBE,Q3,1,Churned,Yes,1,95,4127,Competitor,Competitor had better devices
9274-CNFMO,Q3,2,Churned,Yes,1,69,3716,Competitor,Competitor offered more data
3005-NFMTA,Q3,2,Churned,Yes,1,69,5543,Price,Price too high
5389-FFVKB,Q3,1,Churned,Yes,1,94,5365,Dissatisfaction,Service dissatisfaction
8444-WRIDW,Q3,2,Churned,Yes,1,79,5011,Attitude,Attitude of support person
5868-YWPDW,Q3,2,Churned,Yes,1,72,5834,Dissatisfaction,Limited range of services
1273-MTETI,Q3,3,Churned,Yes,1,74,2754,Other,Don't know
5480-HPRRX,Q3,3,Churned,Yes,1,74,3542,Attitude,Attitude of support person
7234-FECYN,Q3,3,Churned,Yes,1,68,5546,Attitude,Attitude of support person
1400-MMYXY,Q3,2,Churned,Yes,1,71,2715,Attitude,Attitude of service provider
7142-HVGBG,Q3,1,Churned,Yes,1,91,2505,Competitor,Competitor had better devices
1564-NTYXF,Q3,2,Churned,Yes,1,91,3363,Attitude,Attitude of support person
0886-QGENL,Q3,1,Churned,Yes,1,77,4853,Attitude,Attitude of service provider
8739-WWKDU,Q3,1,Churned,Yes,1,90,4849,Competitor,Competitor had better devices
8685-WHQPW,Q3,1,Churned,Yes,1,81,2407,Competitor,Competitor had better devices
7240-FQLHE,Q3,2,Churned,Yes,1,68,5857,Attitude,Attitude of support person
6664-FPDAC,Q3,3,Churned,Yes,1,91,4060,Attitude,Attitude of service provider
0786-VSSUD,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor had better devices
6583-QGCSI,Q3,3,Churned,Yes,1,87,5813,Competitor,Competitor made better offer
1980-KXVPM,Q3,1,Churned,Yes,1,83,3553,Competitor,Competitor had better devices
0723-DRCLG,Q3,2,Churned,Yes,1,94,2394,Other,Don't know
6894-LFHLY,Q3,1,Churned,Yes,1,90,5571,Competitor,Competitor made better offer
8361-LTMKD,Q3,2,Churned,Yes,1,77,5839,Competitor,Competitor made better offer
3841-NFECX,Q3,4,Stayed,No,0,38,5309,,
4929-XIHVW,Q3,5,Joined,No,0,69,4449,,
3413-BMNZE,Q3,3,Joined,No,0,40,3144,,
8012-SOUDQ,Q3,4,Stayed,No,0,52,2223,,
6575-SUVOI,Q3,4,Stayed,No,0,25,3154,,
4667-QONEA,Q3,3,Stayed,No,0,59,5153,,
5067-XJQFU,Q3,5,Stayed,No,0,74,4582,,
1891-QRQSA,Q3,4,Stayed,No,0,69,4881,,
2673-CXQEU,Q3,4,Stayed,No,0,21,4463,,
0191-ZHSKZ,Q3,4,Stayed,No,0,55,3033,,
2424-WVHPL,Q3,5,Joined,No,0,60,4182,,
5386-THSLQ,Q3,5,Stayed,No,0,28,6238,,
2639-UGMAZ,Q3,3,Stayed,No,0,68,5372,,
3146-MSEGF,Q3,3,Stayed,No,0,8,6102,,
1131-QQZEB,Q3,3,Stayed,No,0,52,4329,,
2504-DSHIH,Q3,3,Stayed,No,0,38,5788,,
9058-HRZSV,Q3,4,Stayed,No,0,7,5348,,
4522-AKYLR,Q3,4,Stayed,No,0,7,5557,,
0221-WMXNQ,Q3,3,Stayed,No,0,40,4033,,
5046-NUHWD,Q3,3,Stayed,No,0,50,3094,,
7529-ZDFXI,Q3,5,Stayed,No,0,36,4429,,
3197-ARFOY,Q3,3,Stayed,No,0,59,3524,,
4716-HHKQH,Q3,3,Stayed,No,0,65,5328,,
3179-GBRWV,Q3,4,Stayed,No,0,23,4604,,
4847-TAJYI,Q3,3,Stayed,No,0,75,2578,,
6851-WEFYX,Q3,5,Stayed,No,0,38,3318,,
3167-SNQPL,Q3,5,Stayed,No,0,78,4036,,
2799-ARNLO,Q3,4,Stayed,No,0,41,5437,,
5701-YVSVF,Q3,4,Stayed,No,0,21,4413,,
5697-GOMBF,Q3,5,Stayed,No,0,34,5444,,
2739-CACDQ,Q3,4,Stayed,No,0,26,3754,,
6035-BXTTY,Q3,5,Stayed,No,0,56,4045,,
0021-IKXGC,Q3,4,Joined,No,0,50,4432,,
4654-DLAMQ,Q3,3,Stayed,No,0,68,4053,,
4115-NZRKS,Q3,5,Stayed,No,0,25,2415,,
3351-NGXYI,Q3,3,Stayed,No,0,38,2276,,
8204-YJCLA,Q3,3,Stayed,No,0,68,4886,,
9774-NRNAU,Q3,3,Stayed,No,0,75,5352,,
0224-RLWWD,Q3,3,Joined,No,0,44,3805,,
3951-NJCVI,Q3,4,Stayed,No,0,34,2677,,
0177-PXBAT,Q3,3,Stayed,No,0,59,5655,,
2519-ERQOJ,Q3,4,Stayed,No,0,30,5322,,
0111-KLBQG,Q3,5,Stayed,No,0,62,2844,,
1996-DBMUS,Q3,3,Stayed,No,0,71,5523,,
2055-SIFSS,Q3,3,Stayed,No,0,24,4763,,
2806-MLNTI,Q3,4,Stayed,No,0,47,4621,,
5628-RKIFK,Q3,3,Stayed,No,0,22,5348,,
5760-WRAHC,Q3,3,Stayed,No,0,32,3509,,
1480-BKXGA,Q3,3,Stayed,No,0,64,4404,,
9076-AXYIK,Q3,4,Stayed,No,0,28,6270,,
4933-IKULF,Q3,4,Stayed,No,0,40,4086,,
3780-DDGSE,Q3,5,Stayed,No,0,38,5479,,
4612-SSVHJ,Q3,5,Stayed,No,0,27,2416,,
5756-OZRIO,Q3,4,Stayed,No,0,29,4001,,
4513-CXYIX,Q3,3,Stayed,No,0,54,4583,,
4332-MUOEZ,Q3,3,Stayed,No,0,32,2574,,
6705-LXORM,Q3,4,Stayed,No,0,24,2064,,
4109-CYRBD,Q3,5,Stayed,No,0,39,5495,,
8606-CIQUL,Q3,4,Stayed,No,0,60,5168,,
0356-OBMAC,Q3,3,Stayed,No,0,45,5840,,
1297-VQDRP,Q3,5,Stayed,No,0,66,4324,,
4676-MQUEA,Q3,3,Stayed,No,0,25,4184,,
7025-WCBNE,Q3,3,Stayed,No,0,33,3155,,
6030-REHUX,Q3,4,Stayed,No,0,58,3906,,
6522-YRBXD,Q3,3,Stayed,No,0,69,2631,,
6689-VRRTK,Q3,3,Stayed,No,0,35,5720,,
7134-MJPDY,Q3,3,Stayed,No,0,40,5569,,
4881-JVQOD,Q3,4,Stayed,No,0,55,5248,,
6797-UCJHZ,Q3,3,Stayed,No,0,27,5722,,
2469-DTSGX,Q3,5,Stayed,No,0,75,5388,,
4908-XAXAY,Q3,4,Stayed,No,0,30,5982,,
3509-GWQGF,Q3,3,Stayed,No,0,77,5242,,
3729-OWRVL,Q3,3,Stayed,No,0,79,4295,,
7251-LJBQN,Q3,3,Stayed,No,0,20,3568,,
2682-KEVRP,Q3,3,Stayed,No,0,21,4327,,
9978-HYCIN,Q3,3,Stayed,No,0,68,3384,,
8329-UTMVM,Q3,4,Stayed,No,0,31,3104,,
6952-OMNWB,Q3,4,Stayed,No,0,28,5581,,
6549-YMFAW,Q3,4,Stayed,No,0,69,2302,,
1307-TVUFB,Q3,4,Stayed,No,0,79,2399,,
7503-MIOGA,Q3,3,Stayed,No,0,56,5881,,
2499-AJYUA,Q3,5,Stayed,No,0,80,5933,,
6919-ELBGL,Q3,3,Stayed,No,0,61,6268,,
3966-HRMZA,Q3,4,Joined,No,0,56,3545,,
5671-RQRLP,Q3,4,Stayed,No,0,30,4181,,
4785-NKHCX,Q3,5,Stayed,No,0,31,2154,,
4250-WAROZ,Q3,3,Stayed,No,0,70,4353,,
3523-BRGUW,Q3,5,Stayed,No,0,64,2269,,
2123-AGEEN,Q3,3,Stayed,No,0,38,2107,,
1258-YMZNM,Q3,3,Stayed,No,0,56,4997,,
6259-WJQLC,Q3,4,Stayed,No,0,50,2143,,
7508-SMHXL,Q3,4,Stayed,No,0,77,4452,,
3956-CJUST,Q3,4,Stayed,No,0,49,2491,,
4824-GUCBY,Q3,4,Stayed,No,0,34,5602,,
6630-UJZMY,Q3,3,Stayed,No,0,37,5251,,
9904-EHEVJ,Q3,5,Stayed,No,0,35,2965,,
2826-DXLQO,Q3,3,Stayed,No,0,69,2587,,
9489-UTFKA,Q3,3,Stayed,No,0,27,2136,,
4849-PYRLQ,Q3,3,Stayed,No,0,26,4011,,
2858-EIMXH,Q3,3,Stayed,No,0,65,5325,,
6419-ZTTLE,Q3,5,Stayed,No,0,45,3418,,
8242-SOQUO,Q3,4,Stayed,No,0,54,2660,,
7460-ITWWP,Q3,4,Stayed,No,0,41,2701,,
7868-TMWMZ,Q3,5,Stayed,No,0,59,4953,,
4829-ZLJTK,Q3,3,Stayed,No,0,37,6144,,
8883-GRDWQ,Q3,4,Stayed,No,0,20,5090,,
9845-PEEKO,Q3,5,Stayed,No,0,25,5400,,
1751-NCDLI,Q3,5,Stayed,No,0,41,2641,,
2176-LVPNX,Q3,3,Stayed,No,0,33,4994,,
3452-ABWRL,Q3,3,Stayed,No,0,69,5527,,
1779-PWPMG,Q3,3,Stayed,No,0,29,5408,,
3082-WQRVY,Q3,5,Stayed,No,0,66,2962,,
2460-NGXBJ,Q3,5,Stayed,No,0,28,5193,,
5268-DSMNQ,Q3,5,Stayed,No,0,50,5428,,
6242-MBHPK,Q3,3,Stayed,No,0,66,4025,,
4782-OSFXZ,Q3,3,Stayed,No,0,20,5089,,
1282-IHQAC,Q3,3,Stayed,No,0,68,4022,,
1641-RQDAY,Q3,3,Stayed,No,0,59,4848,,
5461-QKNTN,Q3,3,Stayed,No,0,63,2040,,
8089-UZWLX,Q3,5,Stayed,No,0,70,4113,,
4468-KAZHE,Q3,5,Stayed,No,0,37,2399,,
1543-LLLFT,Q3,3,Stayed,No,0,74,5413,,
6507-ZJSUR,Q3,4,Stayed,No,0,24,5272,,
9220-ZNKJI,Q3,3,Stayed,No,0,73,4291,,
0723-VSOBE,Q3,3,Stayed,No,0,38,5715,,
1004-NOZNR,Q3,4,Stayed,No,0,59,5693,,
1251-STYSZ,Q3,4,Stayed,No,0,20,3828,,
9681-KYGYB,Q3,4,Stayed,No,0,24,5987,,
7005-CYUIL,Q3,3,Stayed,No,0,29,4964,,
2388-LAESQ,Q3,3,Stayed,No,0,26,4796,,
3108-PCCGG,Q3,3,Stayed,No,0,25,5856,,
6729-GDNGC,Q3,5,Stayed,No,0,73,3111,,
4238-HFHSN,Q3,3,Stayed,No,0,33,4250,,
2692-BUCFV,Q3,4,Stayed,No,0,76,5285,,
5651-WYIPH,Q3,3,Stayed,No,0,71,3283,,
8752-GHJFU,Q3,3,Stayed,No,0,66,4322,,
6896-SRVYQ,Q3,5,Stayed,No,0,48,4374,,
9052-VKDUW,Q3,3,Stayed,No,0,39,4452,,
2480-EJWYP,Q3,3,Stayed,No,0,23,6019,,
6806-YDEUL,Q3,3,Stayed,No,0,77,3288,,
0222-CNVPT,Q3,3,Stayed,No,0,67,4865,,
6048-UWKAL,Q3,4,Stayed,No,0,45,5467,,
9290-SHCMB,Q3,4,Stayed,No,0,28,3098,,
2277-BKJKN,Q3,4,Stayed,No,0,23,4951,,
8016-ZMGMO,Q3,5,Stayed,No,0,37,5572,,
1728-CXQBE,Q3,3,Stayed,No,0,63,6020,,
0481-SUMCB,Q3,4,Stayed,No,0,69,5391,,
2811-POVEX,Q3,5,Stayed,No,0,70,3937,,
7905-NJMXS,Q3,4,Stayed,No,0,74,5116,,
9957-YODKZ,Q3,5,Stayed,No,0,68,5611,,
3223-DWFIO,Q3,3,Stayed,No,0,26,4140,,
3292-PBZEJ,Q3,3,Stayed,No,0,28,3175,,
0993-OSGPT,Q3,5,Stayed,No,0,24,6418,,
7108-DGVUU,Q3,5,Stayed,No,0,38,2784,,
9906-NHHVC,Q3,3,Stayed,No,0,76,5693,,
8152-UOBNY,Q3,3,Stayed,No,0,59,5746,,
7351-KYHQH,Q3,4,Stayed,No,0,37,4615,,
6374-NTQLP,Q3,3,Stayed,No,0,54,5092,,
6267-DCFFZ,Q3,5,Stayed,No,0,39,3792,,
2439-LYPMQ,Q3,4,Stayed,No,0,40,5469,,
7426-WEIJX,Q3,4,Stayed,No,0,71,6214,,
3761-FLYZI,Q3,5,Stayed,No,0,64,5225,,
1060-ENTOF,Q3,4,Stayed,No,0,64,5703,,
0999-QXNSA,Q3,4,Stayed,No,0,57,3779,,
9365-SRSZE,Q3,3,Stayed,No,0,65,2534,,
4918-FYJNT,Q3,4,Stayed,No,0,42,5140,,
4854-CIDCF,Q3,4,Joined,No,0,74,2868,,
3280-MRDOF,Q3,3,Stayed,No,0,75,3415,,
6407-UTSLV,Q3,3,Joined,No,0,53,2885,,
5935-FCCNB,Q3,4,Stayed,No,0,54,4425,,
9705-IOVQQ,Q3,5,Stayed,No,0,20,5177,,
1320-REHCS,Q3,5,Stayed,No,0,46,4993,,
2057-BOYKM,Q3,4,Stayed,No,0,78,5153,,
0134-XWXCE,Q3,5,Stayed,No,0,71,3253,,
2307-FYNNL,Q3,3,Stayed,No,0,29,5692,,
5605-XNWEN,Q3,5,Stayed,No,0,69,4055,,
2519-LBNQL,Q3,4,Stayed,No,0,73,4040,,
8623-ULFNQ,Q3,5,Stayed,No,0,43,3225,,
7789-HKSBS,Q3,3,Stayed,No,0,36,5573,,
2070-XYMFH,Q3,5,Stayed,No,0,50,3558,,
5663-QBGIS,Q3,3,Stayed,No,0,73,6120,,
3402-XRIUO,Q3,3,Stayed,No,0,36,2136,,
8058-DMYRU,Q3,5,Stayed,No,0,23,5232,,
3537-RYBHH,Q3,3,Stayed,No,0,67,4074,,
0523-VNGTF,Q3,3,Stayed,No,0,70,5185,,
7105-MXJLL,Q3,5,Stayed,No,0,68,2502,,
7064-FRRSW,Q3,4,Stayed,No,0,78,3061,,
1636-NTNCO,Q3,3,Stayed,No,0,33,2104,,
3219-JQRSL,Q3,3,Stayed,No,0,39,4627,,
1845-CSBRZ,Q3,5,Stayed,No,0,49,2656,,
3723-BFBGR,Q3,5,Stayed,No,0,25,4330,,
5692-ICXLW,Q3,5,Stayed,No,0,60,3493,,
7020-OZKXZ,Q3,3,Stayed,No,0,30,3021,,
0308-GIQJT,Q3,4,Stayed,No,0,54,4921,,
8775-ERLNB,Q3,5,Joined,No,0,47,2968,,
8309-IEYJD,Q3,4,Joined,No,0,25,2576,,
7361-YPXFS,Q3,4,Stayed,No,0,37,3820,,
6557-BZXLQ,Q3,3,Stayed,No,0,63,5610,,
4832-VRBMR,Q3,3,Stayed,No,0,51,6441,,
7901-TBKJX,Q3,3,Stayed,No,0,65,5514,,
9919-FZDED,Q3,3,Stayed,No,0,63,4671,,
7206-PQBBZ,Q3,3,Stayed,No,0,29,2848,,
4079-VTGLK,Q3,5,Stayed,No,0,27,5610,,
2931-VUVJN,Q3,3,Stayed,No,0,30,5061,,
2878-RMWXY,Q3,3,Stayed,No,0,66,4680,,
7375-WMVMT,Q3,4,Stayed,No,0,80,6412,,
7622-FWGEW,Q3,3,Stayed,No,0,70,6500,,
0380-NEAVX,Q3,5,Stayed,No,0,71,5626,,
8495-LJDFO,Q3,4,Stayed,No,0,26,5780,,
1302-UHBDD,Q3,4,Stayed,No,0,33,4812,,
3597-YASZG,Q3,4,Stayed,No,0,27,5004,,
3420-ZDBMA,Q3,4,Stayed,No,0,36,5171,,
3398-GCPMU,Q3,3,Stayed,No,0,25,4993,,
1013-QCWAM,Q3,4,Stayed,No,0,32,5469,,
0336-PIKEI,Q3,4,Stayed,No,0,58,5590,,
7322-OCWHC,Q3,3,Stayed,No,0,39,4988,,
5732-IKGQH,Q3,3,Stayed,No,0,78,5490,,
0093-EXYQL,Q3,3,Stayed,No,0,59,5742,,
9168-INPSZ,Q3,4,Stayed,No,0,32,2944,,
0015-UOCOJ,Q3,3,Stayed,No,0,34,5525,,
5334-AFQJB,Q3,5,Stayed,No,0,74,5751,,
2754-SDJRD,Q3,4,Stayed,No,0,42,5157,,
1465-LNTLJ,Q3,5,Stayed,No,0,78,4537,,
4706-DGAHW,Q3,3,Joined,No,0,44,4576,,
8552-OBVRU,Q3,3,Stayed,No,0,71,3847,,
9776-OJUZI,Q3,4,Stayed,No,0,62,4168,,
